HPETPUS,197412,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197413,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197501,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197502,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197503,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197504,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197505,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197506,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197507,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197508,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197509,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197510,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197511,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197512,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197513,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197601,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197602,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197603,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197604,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197605,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197606,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197607,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197608,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197609,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197610,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197611,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197612,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197613,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197701,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197702,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197703,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197704,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197705,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197706,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197707,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197708,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197709,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197710,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197711,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197712,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197713,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197801,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197802,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197803,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197804,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197805,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197806,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197807,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197808,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197809,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197810,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197811,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197812,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197813,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197901,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197902,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197903,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197904,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197905,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197906,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197907,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197908,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197909,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197910,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197911,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197912,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,197913,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198001,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198002,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198003,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198004,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198005,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198006,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198007,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198008,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198009,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198010,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198011,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198012,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198013,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198101,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198102,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198103,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198104,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198105,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198106,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198107,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198108,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198109,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198110,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198111,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198112,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198113,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198201,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198202,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198203,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198204,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198205,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198206,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198207,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198208,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198209,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198210,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198211,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198212,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198213,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198301,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198302,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198303,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198304,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198305,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198306,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198307,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198308,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198309,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198310,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198311,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198312,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198313,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198401,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198402,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198403,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198404,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198405,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198406,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198407,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198408,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198409,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198410,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198411,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198412,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198413,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198501,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198502,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198503,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198504,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198505,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198506,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198507,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198508,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198509,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198510,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198511,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198512,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198513,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198601,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198602,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198603,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198604,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198605,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198606,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198607,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198608,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198609,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198610,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198611,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198612,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198613,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198701,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198702,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198703,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198704,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198705,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198706,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198707,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198708,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198709,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198710,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198711,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198712,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198713,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198801,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198802,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198803,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198804,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198805,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198806,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198807,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198808,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198809,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198810,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198811,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198812,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198813,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198901,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198902,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198903,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198904,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198905,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198906,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198907,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198908,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
HPETPUS,198909,Not Available,6,Electricity Net Generation From Hydroelectric Pumped Storage, All Sectors,Million Kilowatthours
